Date,PM25,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,ChangeStrategyOrNot,CityIndex
2017-10-27T00:00:00.000Z,26.03,13.99,36.53,19.54,26.4,1.03,4.26,19.69,0.59,0.81,66,2,0,2
2017-10-28T00:00:00.000Z,37.38,15.78,39.18,22.25,26.62,1.55,4.97,32.07,0.53,0.67,80,2,0,2
2017-10-29T00:00:00.000Z,47.47,15.01,39.01,21.46,26.6,1.08,4.3,36.67,0,0.06,98,2,0,2
2017-11-05T00:00:00.000Z,26.7,14.87,29.05,23.52,26.44,0.69,3.33,17.19,0,0,59,2,0,2
2017-11-06T00:00:00.000Z,22.05,11.58,29.82,22.24,26.93,0.75,3.15,6.75,0,0.25,49,1,0,2
2017-11-07T00:00:00.000Z,27.98,13.12,33.64,25.13,26.82,0.82,3.51,7.02,0,0.28,68,2,0,2
2017-11-08T00:00:00.000Z,26.89,13.32,33.43,25.46,26.82,0.86,2.98,13.74,0,0.2,54,2,0,2
2017-11-09T00:00:00.000Z,25.94,12.3,37.65,26.42,26.77,0.97,3.26,30.46,0,0.21,70,2,0,2
2017-11-10T00:00:00.000Z,31.21,9.12,30.19,20.93,25.71,0.9,2.76,24.08,0,0.25,75,2,0,2
2017-11-11T00:00:00.000Z,32.87,10.67,36.09,24.53,26.5,0.99,3.99,30.86,0,0.18,77,2,0,2
2017-11-12T00:00:00.000Z,26.99,10.11,36.27,24.2,26.38,0.86,3.85,14.76,0.01,0,69,2,0,2
2017-11-13T00:00:00.000Z,30.4,9.61,32.51,22.14,26.54,0.74,3.68,43.16,0,0.12,65,2,0,2
2017-11-14T00:00:00.000Z,26.94,8.67,30.57,20.53,26.59,0.91,4.15,37.68,0.01,0,68,2,0,2
2017-11-15T00:00:00.000Z,30.7,5.9,27.55,17.34,26.72,0.93,3.88,39.31,0.05,0.12,66,2,0,2
2017-11-16T00:00:00.000Z,37.93,9.59,34.47,23.09,26.88,0.95,4.34,34.31,0.02,0.14,76,2,0,2
2017-11-17T00:00:00.000Z,35.72,5.76,30.34,18.76,26.65,0.89,3.97,37.48,0,0.21,81,2,0,2
2017-11-18T00:00:00.000Z,34.96,8.73,36.57,22.57,26.87,0.71,3.59,19.28,0.01,0.09,64,2,0,2
2017-11-19T00:00:00.000Z,30.66,11.02,39.44,25.1,26.56,0.92,3.76,15.11,0.01,0,68,2,0,2
2017-11-20T00:00:00.000Z,32.21,10.9,36.61,25.05,26.43,0.91,3.59,17.27,0.01,0,62,2,0,2
2017-11-21T00:00:00.000Z,25.79,12.88,34.1,26.66,26.4,0.89,3.83,3.14,0,0,60,2,0,2
2017-11-22T00:00:00.000Z,44.84,12.04,37.02,28.5,26.84,0.85,3.36,15.6,0.01,0.14,65,2,0,2
2017-11-23T00:00:00.000Z,38.07,11.09,42.75,28.13,27.21,0.98,4.05,28.57,0,0.07,87,2,0,2
2017-11-24T00:00:00.000Z,17.64,12.17,46.1,30.94,26.78,0.95,3.89,29.13,0,0.07,82,2,0,2
2018-01-10T00:00:00.000Z,31.37,6.82,29.81,20.93,45.45,0.89,3.16,54.29,0,0.39,75,2,0,2
2018-01-11T00:00:00.000Z,54.32,11.14,45.27,31.34,48.27,0.96,4.91,37.03,0,0.32,76,2,0,2
2018-01-15T00:00:00.000Z,38.84,5.56,33.96,20.85,33.68,0.89,3.35,66.4,0,0.23,98,2,0,2
2018-01-16T00:00:00.000Z,41.35,7.45,41.68,26.35,36.95,0.92,3.47,59.88,0,0.22,92,2,0,2
2018-01-17T00:00:00.000Z,46.76,6.61,37.47,23.5,36.51,0.92,3.58,64.8,0,0.29,98,2,0,2
2018-01-18T00:00:00.000Z,37.73,6.75,39.62,24.32,34.11,1.01,3.66,65.34,0,0.39,100,2,0,2
2018-01-22T00:00:00.000Z,39.03,3.95,34.14,19.57,50.22,1.14,4.24,77.88,0,0.44,96,2,0,2
2018-01-26T00:00:00.000Z,39.28,4.06,32.42,18.82,57.65,0.94,4.24,63.78,0,0.39,98,2,0,2
2018-01-29T00:00:00.000Z,33.47,4.67,36.21,20.86,60.91,1.05,4.17,55.34,0,0.29,94,2,0,2
2018-01-30T00:00:00.000Z,53.56,4.15,32.79,18.96,70.16,0.99,3.89,56.31,0,0.4,99,2,0,2
2018-02-01T00:00:00.000Z,33.99,9.03,49.14,31,81.64,1.08,5.01,41.2,0,0.41,94,2,0,2
2018-02-03T00:00:00.000Z,28.81,4.62,33.25,19.43,75.86,1.04,6.48,46.48,0,0.24,88,2,0,2
2018-02-04T00:00:00.000Z,23.31,4.32,32.25,17.81,60.26,0.93,12.74,42.53,0.01,0.02,87,2,0,2
2018-02-05T00:00:00.000Z,29.23,5.35,32.53,19.56,74.39,0.95,3.37,40.8,0,0.18,81,2,0,2
2018-02-06T00:00:00.000Z,32.55,3.97,29.05,17.18,83.02,0.89,3.52,40.51,0,0.26,85,2,0,2
2018-02-07T00:00:00.000Z,30.93,5.67,30.04,18.77,89.31,0.94,3.22,25.11,0,0.07,79,2,0,2
2018-02-08T00:00:00.000Z,35.48,13.58,45.34,32.12,94.19,1.1,4.2,27.4,0,0.25,80,2,0,2
2018-02-09T00:00:00.000Z,37.87,7.72,43.01,26.93,98.39,1.01,4.36,30.91,2.62,2.58,95,2,0,2
2018-02-10T00:00:00.000Z,30.34,8.37,39.51,25.66,90.65,0.99,6.63,25.27,1.74,4.2,83,2,0,2
2018-02-11T00:00:00.000Z,28.29,5.06,23.84,14.77,62.54,0.88,3.42,38.11,0.64,0.92,76,2,0,2
2018-06-08T00:00:00.000Z,19.28,9.94,15.8,16.94,18.55,0.91,6.23,11.05,0.05,0.64,50,1,0,2
2018-06-15T00:00:00.000Z,61.43,9.95,23.54,21.94,54.13,1.01,3.21,18.53,0.85,1.74,83,2,0,2
2018-06-17T00:00:00.000Z,17.38,9.08,15.39,18.77,65.85,1.06,3.83,8.71,0.88,1.8,55,2,0,2
2018-06-18T00:00:00.000Z,13.38,9.51,14.75,19.88,52.88,1.15,4.93,11.02,0.78,1.56,69,2,0,2
2018-06-19T00:00:00.000Z,32.62,8.27,12.51,17.4,39.88,1.06,4.53,14.71,0.64,1.24,81,2,0,2
2018-06-20T00:00:00.000Z,13.64,8.31,14.01,18.08,39.82,1.06,4.83,21.95,0.57,1.2,69,2,0,2
2018-06-21T00:00:00.000Z,16.71,7.76,20.26,20.93,39.87,1.02,5.1,25.83,0.53,1.18,64,2,0,2
2018-06-22T00:00:00.000Z,18.94,10.67,31.69,27.45,40.19,1.02,4.68,26.92,0.53,1.22,64,2,0,2
2018-06-23T00:00:00.000Z,23.76,9.93,23.67,22.5,43.21,1.03,4.7,17.71,0.68,1.45,66,2,0,2
2018-06-24T00:00:00.000Z,21.84,7.93,15.51,18.69,43.75,0.98,4.64,15.09,0.3,0.83,64,2,0,2
2018-06-25T00:00:00.000Z,51.82,6.93,14.77,16.14,39.41,1.01,4.79,14.73,0.36,1.09,87,2,0,2
2018-06-26T00:00:00.000Z,32.62,5.69,13.9,13.51,42.98,0.93,4.78,18.29,0.34,0.86,92,2,0,2
2018-06-27T00:00:00.000Z,11.68,4.95,15.17,12.58,42.71,1.02,4.87,16.43,0.36,0.93,60,2,0,2
2018-06-28T00:00:00.000Z,9.23,6.3,17.93,14.8,42.01,0.99,5.5,15.6,0.5,1.13,57,2,0,2
2018-06-29T00:00:00.000Z,11.93,10.26,17.94,17.54,37.54,0.99,5.95,17.84,0.54,1.32,51,2,0,2
2018-06-30T00:00:00.000Z,18.23,32.78,33.04,38.97,26.36,1,6.63,10.67,0.88,2,66,2,0,2
2018-07-01T00:00:00.000Z,19.15,24.59,22.68,32.18,26.09,0.89,6.11,11.29,2.3,5.82,72,2,0,2
2018-07-02T00:00:00.000Z,16.29,28.13,27.31,31.9,24.06,0.88,6.9,16.14,0.64,2.13,63,2,0,2
2018-07-03T00:00:00.000Z,21.63,23.02,20.07,28.51,20.48,0.87,7.51,16.04,0.66,3,63,2,0,2
2018-07-04T00:00:00.000Z,18.55,17.71,15.35,23.4,22.71,0.79,6.49,14.42,0.58,3.48,60,2,0,2
2018-07-05T00:00:00.000Z,20.36,17.18,17.48,24,21.44,0.82,6.47,15.83,0.55,3.5,61,2,0,2
2018-07-06T00:00:00.000Z,21.44,17.06,16.86,23.64,22.71,0.86,6.63,15.59,0.52,3.34,65,2,0,2
2018-07-07T00:00:00.000Z,15.56,13.94,17.49,22.69,22.06,0.76,7.2,18.73,0.5,3.18,56,2,0,2
2018-07-08T00:00:00.000Z,22.83,13.04,14.5,19.14,22.05,0.89,7.09,16.35,0.51,3.42,62,2,0,2
2018-07-09T00:00:00.000Z,21.11,20.04,18.16,27.64,22.46,0.88,7.5,13.71,0.6,3.99,66,2,0,2
2018-07-10T00:00:00.000Z,36.65,19.76,20.32,28.01,20.65,0.87,7.49,14.05,0.51,4.06,63,2,0,2
2018-07-11T00:00:00.000Z,20.8,17.69,16.23,24.79,22.12,0.9,8.27,14.5,0.44,3.75,78,2,0,2
2018-07-12T00:00:00.000Z,17.82,15.33,14.74,20.39,21.33,0.75,8.6,15.79,0.44,3.11,56,2,0,2
2018-07-13T00:00:00.000Z,16.63,12.73,15.78,20.25,23.13,0.78,7.14,18.07,0.42,3.04,53,2,0,2
2018-07-14T00:00:00.000Z,18.87,16.04,15.81,22.41,21.52,0.75,7.47,16.19,0.49,2.98,57,2,0,2
2018-07-15T00:00:00.000Z,17.08,12.09,12.25,16.7,20.98,0.71,6.66,17.01,0.33,2.35,62,2,0,2
2018-07-16T00:00:00.000Z,19.93,19.67,16.2,25.39,21.92,0.8,7.32,13.25,0.45,2.77,59,2,0,2
2018-07-17T00:00:00.000Z,16.98,10.93,15.05,16.7,23.5,0.82,7.56,18.52,0.5,3.37,60,2,0,2
2018-07-18T00:00:00.000Z,18.83,6.08,13.81,11.96,21.62,0.8,7.75,17.83,0.58,3.5,57,2,0,2
2018-07-19T00:00:00.000Z,16.82,6.33,16.04,13.91,20.52,0.86,7.58,18.19,0.61,3.1,59,2,0,2
2018-07-20T00:00:00.000Z,15.52,6.5,16.03,13.27,20.52,0.83,7.49,22.36,0.49,2.74,52,2,0,2
2018-07-21T00:00:00.000Z,17.44,6.02,17.69,13.99,20.49,0.83,7.68,21.97,0.5,3.07,59,2,0,2
2018-07-22T00:00:00.000Z,18.63,5.71,14.94,11.91,20.14,0.85,8.01,21.53,0.36,2.92,60,2,0,2
2018-07-23T00:00:00.000Z,19.86,9.81,18.69,18.1,21.94,0.87,7.9,15.16,0.56,3.55,65,2,0,2
2018-07-24T00:00:00.000Z,17.85,7.46,16.37,15.74,25.82,0.92,7.08,13.77,0.56,3.67,64,2,0,2
2018-07-25T00:00:00.000Z,17.62,8.78,18.57,19.77,23.36,0.94,7.68,12.29,0.73,6.09,59,2,0,2
2018-07-26T00:00:00.000Z,20,12.84,28.4,33.72,20.06,0.83,7.55,13.43,0.61,3.7,65,2,0,2
2018-07-27T00:00:00.000Z,22.28,8.27,21.86,22.7,18.75,0.76,7.46,15.22,0.61,3.91,68,2,0,2
2018-07-28T00:00:00.000Z,21.05,6.85,17.94,15.78,18.96,0.77,6.84,16.19,0.38,2.97,59,2,0,2
2018-07-29T00:00:00.000Z,20.1,6.38,15.62,14.34,20.18,0.79,6.51,15.94,0.38,2.79,66,2,0,2
2018-07-30T00:00:00.000Z,22.92,15.82,18.15,23.4,22.04,0.97,7.18,14.61,0.66,3.24,64,2,0,2
2018-07-31T00:00:00.000Z,20.96,16.68,19.01,26.45,22.48,0.75,6.44,15.43,0.48,3.1,62,2,0,2
2018-08-01T00:00:00.000Z,20.59,17.54,22.78,29.88,21.15,0.83,6,14.61,0.55,3.09,66,2,0,2
2018-08-02T00:00:00.000Z,20.73,12.55,19.33,24.09,20.75,0.83,6.28,15.23,0.4,2.59,68,2,0,2
2018-08-03T00:00:00.000Z,23.34,17.03,18.78,26.75,20.61,0.9,6.5,12.05,1.27,3.96,72,2,0,2
2018-08-04T00:00:00.000Z,27.61,23.36,18.82,31.52,20.08,0.9,6.8,12.14,0.59,3.09,77,2,0,2
2018-08-05T00:00:00.000Z,20.75,17.45,15.27,23.82,19.42,0.83,7.15,13.44,0.4,2.68,77,2,0,2
2018-08-06T00:00:00.000Z,23.63,18.79,18,26.37,19.36,0.78,5.94,14.22,0.53,2.77,67,2,0,2
2018-08-07T00:00:00.000Z,18.24,18.82,18.39,26.63,19.67,0.81,6.18,13.14,0.47,2.71,67,2,0,2
2018-08-08T00:00:00.000Z,18.35,24.08,20.05,31.6,19.55,0.87,6.68,11.18,0.53,3.37,60,2,0,2
2018-08-09T00:00:00.000Z,17.33,21.68,17.68,28.22,20.98,0.83,6.27,13.65,0.56,3.4,58,2,0,2
2018-08-10T00:00:00.000Z,18.24,23.38,16.8,29.13,19.74,0.79,7.52,11.75,0.54,3.42,60,2,0,2
2018-08-11T00:00:00.000Z,18.6,23.61,17.12,28.96,19.86,0.78,6.44,11.75,0.62,3.17,56,2,0,2
2018-08-12T00:00:00.000Z,10.61,16.83,13.53,21.04,18.86,0.77,6.96,12.48,0.6,2.52,57,2,0,2
2018-08-13T00:00:00.000Z,11.4,18.47,15.3,25.47,18.9,0.8,5.96,11.69,0.45,2.52,53,2,0,2
2018-08-14T00:00:00.000Z,13.1,20.8,17.12,30.21,18.01,0.89,6.34,11.02,0.53,2.73,60,2,0,2
2018-08-15T00:00:00.000Z,15.35,17.91,15.93,26.23,19.41,0.85,6.35,11.1,0.46,2.75,59,2,0,2
2018-08-16T00:00:00.000Z,12.86,14.92,16.13,23.99,20.34,0.68,5.58,15.54,0.37,2.17,52,2,0,2
2018-08-17T00:00:00.000Z,16.77,16.77,15.35,25.21,17.01,0.67,5.76,14.21,0.41,2.41,48,1,0,2
2018-08-18T00:00:00.000Z,20.09,15.73,15.9,24.67,17.14,0.73,6.76,14.37,0.33,2.25,57,2,0,2
2018-08-19T00:00:00.000Z,16.78,13.99,16.35,24.39,16.94,0.69,6.44,15.56,0.35,2.05,59,2,0,2
2018-08-20T00:00:00.000Z,24.78,19.12,18.52,30.67,19.27,0.74,6.65,14.54,0.41,2.12,53,2,0,2
2018-08-21T00:00:00.000Z,20.61,18.5,17.55,29.4,22.57,0.77,5.95,16.38,0.44,1.74,69,2,0,2
2018-08-22T00:00:00.000Z,20.75,19.51,17.29,30.51,21.02,0.78,6.92,16.23,0.38,1.78,65,2,0,2
2018-08-23T00:00:00.000Z,17.29,22.31,17.95,32.44,21.4,0.9,7.32,13.6,0.43,2.12,63,2,0,2
2018-08-24T00:00:00.000Z,18.74,22.92,18.94,34.56,21.91,0.82,7.81,12.61,0.54,2.52,62,2,0,2
2018-08-25T00:00:00.000Z,22.36,24.38,19.62,36.32,25.09,0.92,7.61,12.01,0.5,2.19,67,2,0,2
2018-08-26T00:00:00.000Z,18.42,21.34,18.03,31.57,23.73,0.93,7.07,13.19,0.29,1.83,70,2,0,2
2018-08-27T00:00:00.000Z,19.86,25.62,19.41,36.57,24.91,0.86,7.09,10.61,0.43,2.13,62,2,0,2
2018-08-28T00:00:00.000Z,21.93,20.83,18.83,31.9,22.82,0.81,6.5,12.42,0.3,2.02,64,2,0,2
2018-08-29T00:00:00.000Z,20.52,16.42,18.42,30.96,21.16,0.87,6.94,10.52,0.48,2.93,68,2,0,2
2018-08-30T00:00:00.000Z,23.33,22.69,17.92,32.55,19.65,0.79,7.56,11.59,0.32,2.43,68,2,0,2
2018-08-31T00:00:00.000Z,19.74,24.42,23.85,38.66,24.71,0.83,7.34,12.01,0.33,2.33,64,2,0,2
2018-09-01T00:00:00.000Z,23.62,18.31,18.76,29.17,22.74,0.8,7.25,15.32,0.29,2.03,68,2,0,2
2018-09-02T00:00:00.000Z,21.84,16.09,17.44,26.12,19.52,0.76,8.3,17.84,0.27,2,66,2,0,2
2018-09-03T00:00:00.000Z,25.06,24.51,20.87,36.16,18.8,0.87,8.66,16.89,0.33,2.25,63,2,0,2
2018-09-04T00:00:00.000Z,32.78,21.82,26.03,37.81,21.32,0.91,8.63,18.24,0.97,3.29,76,2,0,2
2018-09-05T00:00:00.000Z,25.32,19.25,21.06,31.97,20.18,0.85,7.69,18.23,0.31,2.47,78,2,0,2
2018-09-06T00:00:00.000Z,25.21,20.52,21.41,33.3,19.48,0.8,8.53,17.79,0.31,2.16,66,2,0,2
2018-09-07T00:00:00.000Z,27.2,20.06,20.41,32.1,19.09,0.79,8.27,16.77,0.35,2.18,70,2,0,2
2018-09-08T00:00:00.000Z,18.32,9.29,19.4,23.04,18.31,0.75,7.58,17.16,0.18,1.77,63,2,0,2
2018-09-09T00:00:00.000Z,19.07,9.72,23.74,25.42,19.12,0.82,7.65,23.36,0.23,1.83,64,2,0,2
2018-09-10T00:00:00.000Z,28.1,8.51,29.62,28.16,23.38,0.96,7.71,21.64,0.36,2.42,73,2,0,2
2018-09-11T00:00:00.000Z,30.34,12.1,34.78,35.58,24.82,0.95,6.95,32.98,0.46,3.12,90,2,0,2
2018-09-12T00:00:00.000Z,24.47,16.57,38.97,42.15,22.64,0.96,7.44,33.73,0.39,2.72,91,2,0,2
2018-09-13T00:00:00.000Z,29.84,14.04,38.83,39.47,26.39,0.99,8.27,21.83,0.43,2.93,88,2,0,2
2018-09-14T00:00:00.000Z,27.72,14.95,42.11,42.26,30.61,0.98,7.55,32.17,0.43,2.77,94,2,0,2
2018-09-15T00:00:00.000Z,24.1,15.31,40.13,41.69,26.97,0.95,7.46,25.3,0.35,3.2,77,2,0,2
2018-09-16T00:00:00.000Z,24.43,26.3,35.93,46.22,25.87,0.96,8.26,19.68,0.42,3.32,73,2,0,2
2018-09-17T00:00:00.000Z,19.03,23.91,30.55,41.59,23.55,0.83,7.87,11.82,0.39,2.78,74,2,0,2
2018-09-18T00:00:00.000Z,19.86,17.97,24.34,32.53,23.56,0.76,7.24,13.4,0.41,2.25,65,2,0,2
2018-09-19T00:00:00.000Z,20.21,12.96,23.2,28.88,20.72,0.76,7.82,16.89,0.33,1.75,65,2,0,2
2018-09-20T00:00:00.000Z,25.55,28.53,41.9,54.46,20.6,0.89,7.22,18.67,1.01,3.09,79,2,0,2
2018-09-21T00:00:00.000Z,26.75,15.97,33.38,37.62,21.57,0.8,6.83,19.11,0.56,2.33,87,2,0,2
2018-09-22T00:00:00.000Z,24.45,21.53,30.37,40.33,20.87,0.83,7.24,21.83,0.72,2.77,77,2,0,2
2018-09-23T00:00:00.000Z,30.84,13.19,38.12,39.6,24.26,0.85,7.1,26.8,0.56,2.49,87,2,0,2
2018-09-24T00:00:00.000Z,22.6,16.43,35,37.99,22.95,0.93,6.7,29.89,0.71,2.62,85,2,0,2
2018-09-25T00:00:00.000Z,26.76,19.45,40.97,45.05,20.27,0.99,6.79,22.54,1.01,3.04,78,2,0,2
2018-09-26T00:00:00.000Z,31.25,12.51,28.45,32.14,17.5,0.87,6.76,23.35,0.95,2.57,85,2,0,2
2018-09-27T00:00:00.000Z,29.24,13.98,30.94,37.06,14.07,0.94,6.59,20.67,1.03,2.73,80,2,0,2
2018-09-28T00:00:00.000Z,26.36,13.23,27.64,34.42,15.1,0.8,6.14,14.86,0.53,2.04,78,2,0,2
2018-09-29T00:00:00.000Z,17.35,13.34,25.67,33.62,13.5,0.79,6.06,12.5,0.47,1.68,75,2,0,2
2018-09-30T00:00:00.000Z,25.28,13.1,23.56,31.12,15.14,0.81,5.67,16.11,0.4,1.53,70,2,0,2
2018-10-01T00:00:00.000Z,21.61,14.5,25.53,34.21,14.76,0.87,6.59,18.94,0.31,1.44,82,2,0,2
2018-10-02T00:00:00.000Z,14.51,11.08,19.67,26.83,13.69,0.74,6.36,15.9,0.23,1.19,67,2,0,2
2018-10-03T00:00:00.000Z,15.17,12.05,20.76,27.91,13.57,0.76,6.27,16.22,0.18,1.04,65,2,0,2
2018-10-04T00:00:00.000Z,21.47,16.7,21.67,32.94,13.65,0.8,6.52,8.9,0.32,1.3,65,2,0,2
2018-10-05T00:00:00.000Z,13.99,15.24,19.47,29.23,14.61,0.78,6.96,11.69,0.25,1.18,62,2,0,2
2018-10-06T00:00:00.000Z,14,14.33,19.84,29.19,12.98,0.78,6.52,10.5,0.32,1.3,56,2,0,2
2018-10-07T00:00:00.000Z,20.86,13.17,23.91,32.48,14.74,0.74,6.73,16.31,0.23,0.81,62,2,0,2
2018-10-08T00:00:00.000Z,32.94,12.11,26.49,34.31,15.77,0.79,6.84,18.26,0.38,1,73,2,0,2
2018-10-09T00:00:00.000Z,31.82,14.75,32.27,41.65,14.37,0.85,6.89,22.25,0.94,2,80,2,0,2
2018-10-10T00:00:00.000Z,40.93,18.56,34.32,47.59,14.9,0.81,6.48,23.46,2.07,3.07,93,2,0,2
2018-10-15T00:00:00.000Z,41.44,9.88,28.25,31.68,14.07,0.88,6.36,23.25,1.32,3.76,88,2,0,2
2018-10-16T00:00:00.000Z,35.37,10.95,26.88,31.15,12.5,0.74,6.52,19.06,0.31,1.66,90,2,0,2
2018-10-17T00:00:00.000Z,19.99,14.07,22.81,32.79,11.95,0.75,6.56,18.23,0.9,2.12,75,2,0,2
2018-10-19T00:00:00.000Z,20.75,9.89,21.84,27.29,12,0.74,6.31,19.64,0.24,1.06,81,2,0,2
2018-10-20T00:00:00.000Z,25.61,10.61,25.93,31.45,11.56,0.75,6.74,27.25,0.15,0.99,71,2,0,2
2018-10-21T00:00:00.000Z,36.42,14.12,30.1,38.3,12.67,0.74,7.29,29.37,0.16,0.95,88,2,0,2
2018-11-01T00:00:00.000Z,20.96,16.9,31.6,37.49,16.25,0.95,7.01,23.72,0.44,1.92,92,2,0,2
2018-11-02T00:00:00.000Z,17.57,12.79,24.14,29.12,16.35,0.96,6.14,16.57,0.36,1.68,84,2,0,2
2018-11-03T00:00:00.000Z,21.42,11.8,24.36,28.45,16.22,1.1,6.46,20.21,0.32,1.66,82,2,0,2
2018-11-04T00:00:00.000Z,21.84,9.14,22.91,25.74,15.52,0.82,6.17,27.03,0.29,1.53,74,2,0,2
2018-11-05T00:00:00.000Z,23.98,11.81,28.89,32.92,15.31,1.03,6.14,21.7,0.39,1.77,81,2,0,2
2018-11-07T00:00:00.000Z,57.03,11.01,31.2,34.22,15.57,1.04,7.8,27.35,0.46,1.85,97,2,0,2
2018-11-09T00:00:00.000Z,33.68,11.58,29.99,32.31,15.66,0.99,5.77,25.02,0.44,1.88,94,2,0,2
2018-11-10T00:00:00.000Z,50.36,14.78,35.38,39.15,17.41,1.05,4.97,29.27,0.76,2.66,96,2,0,2
2018-11-16T00:00:00.000Z,25.1,11.77,28.79,31.59,18.74,1.05,5.06,19.48,0.33,1.9,88,2,0,2
2018-11-17T00:00:00.000Z,49.2,7.31,28.7,28.53,17.03,1.02,5.2,35.62,0.36,1.46,84,2,0,2
2018-11-18T00:00:00.000Z,41.2,9.24,20.87,25.94,16.24,1.01,5.38,26.38,0.21,1.09,91,2,0,2
2018-11-19T00:00:00.000Z,19.95,13,22.54,28.63,14.46,1.1,5.57,13.5,0.28,1.36,77,2,0,2
2018-11-20T00:00:00.000Z,25.85,15.66,28.52,35,15.63,1.09,5.21,16.08,0.37,1.8,77,2,0,2
2018-11-21T00:00:00.000Z,33.31,11.66,28.34,32.46,16.38,1.02,5.74,21.91,0.3,1.85,81,2,0,2
2018-11-22T00:00:00.000Z,17.95,13.98,24.12,30.52,15.83,1.03,5.89,11.65,0.3,1.81,73,2,0,2
2018-11-23T00:00:00.000Z,25.58,16.08,27.32,34.72,18.03,1.11,5.57,11.55,0.34,1.88,79,2,0,2
2018-11-30T00:00:00.000Z,43.16,10.45,28.44,30.83,20.64,0.89,5.46,47.85,0.61,1.86,94,2,0,2
2018-12-01T00:00:00.000Z,40.67,12.57,31.03,34.43,20.42,0.97,5.49,50.45,0.83,2.38,86,2,0,2
2018-12-02T00:00:00.000Z,28.25,9.29,24.59,27.96,18.89,0.79,6.21,59.89,0.77,1.81,92,2,0,2
2018-12-03T00:00:00.000Z,33.56,11.16,25.62,29.75,18.51,0.8,6.78,43.92,0.8,1.81,73,2,0,2
2018-12-04T00:00:00.000Z,25.83,15.31,26.42,34.03,18.98,0.89,5.86,24.11,0.6,2.02,75,2,0,2
2018-12-06T00:00:00.000Z,29.32,13.52,29.76,33.09,17.66,0.9,6.47,35.15,0.58,2.1,87,2,0,2
2018-12-07T00:00:00.000Z,37.49,16.07,31.25,34.16,17.51,0.93,5.9,33.42,0.61,2.26,90,2,0,2
2018-12-15T00:00:00.000Z,47.62,15.51,35.48,39.72,18.23,0.96,6.24,48.1,0.77,2.16,85,2,0,2
2018-12-18T00:00:00.000Z,98.84,60.14,63.57,106.26,24.42,1.72,5.98,38.34,1.46,5.51,225,4,1,2
2018-12-23T00:00:00.000Z,37.34,9.1,23.96,25.68,16.35,0.82,4.98,46.25,0.67,2.01,87,2,0,2
2018-12-24T00:00:00.000Z,43.13,10.4,27.87,29.5,15.77,0.85,5.33,41.44,0.75,1.9,79,2,0,2
2019-01-28T00:00:00.000Z,38.48,7.95,26.16,24.72,12.92,0.73,4.12,53.78,0.26,1.13,99,2,0,2
2019-01-29T00:00:00.000Z,29.81,9.41,29.22,28.59,12.84,0.88,4.91,47.64,0.22,0.99,83,2,0,2
2019-02-04T00:00:00.000Z,32.91,9.19,27.77,25.35,13.82,0.82,4.6,49.04,0.4,1.24,81,2,0,2
2019-02-05T00:00:00.000Z,37.93,6.98,29.41,24.42,13.77,0.86,4.54,65.7,0.41,1.23,92,2,0,2
2019-02-11T00:00:00.000Z,41.65,10,28.6,26.17,15.25,0.81,4.04,37.69,0.43,1.37,80,2,0,2
2019-02-12T00:00:00.000Z,49.32,8.75,32.05,27.32,14.48,0.82,3.99,49.43,0.44,1.33,84,2,0,2
2019-02-13T00:00:00.000Z,47.31,9.72,34.53,30.98,15.25,0.9,4.75,52.51,0.46,1.1,96,2,0,2
2019-02-14T00:00:00.000Z,37.94,11.4,31.95,32.32,16.68,0.71,4.88,57.75,0.46,1.11,89,2,0,2
2019-02-20T00:00:00.000Z,31.49,9.18,28.91,27.55,15.62,0.85,4.39,40.97,0.43,1.33,87,2,0,2
2019-02-21T00:00:00.000Z,36.4,14.06,35.7,36.91,12.47,0.96,5.06,41.82,0.48,1.57,85,2,0,2
2019-02-22T00:00:00.000Z,38.35,17.28,40.77,44.74,14.54,0.96,5.45,42.98,0.54,1.96,99,2,0,2
2019-03-10T00:00:00.000Z,39.45,3.31,19.09,16.78,14.76,0.81,5.12,47.45,0.92,3.47,100,2,0,2
2019-03-11T00:00:00.000Z,34.4,4.31,21.93,19.58,13.93,0.75,6.11,55.52,0.79,3.12,91,2,0,2
2019-03-25T00:00:00.000Z,46.52,8.2,34.13,30.32,15.64,0.84,7.66,49.93,1.07,4.35,97,2,0,2
2019-05-08T00:00:00.000Z,33.28,10.92,25,25.5,15.29,0.88,4.16,34.37,1.17,3.77,87,2,0,2
2019-05-14T00:00:00.000Z,31.91,6.66,24.31,24.52,15.95,0.92,5.41,50.77,1.18,2.57,88,2,0,2
2019-05-15T00:00:00.000Z,33.89,7.43,24.45,25.03,16.03,1.01,4.29,38.96,0.78,2.4,96,2,0,2
2019-05-24T00:00:00.000Z,35.93,6.87,27.67,26.04,16.8,0.89,5.29,51.84,0.85,2.59,92,2,0,2
2019-05-25T00:00:00.000Z,26.07,6.76,25.34,25.38,15.38,0.79,5,54.83,0.56,1.99,82,2,0,2
2019-05-26T00:00:00.000Z,22.5,5.26,26.04,23.18,13.51,0.69,3.85,65.11,0.49,1.73,91,2,0,2
2019-05-27T00:00:00.000Z,25.77,8.57,32.49,30.96,16.1,0.94,4.44,60.35,0.78,2.67,92,2,0,2
